,num_passengers,sales_channel,length_of_stay,trip_type,booking_origin,purchase_to_travel,flight_day,flight_duration,flight_hour
424,1,Internet,38,RoundTrip,Australia,78,Wed,5.62,15
425,1,Internet,40,RoundTrip,Australia,87,Mon,5.62,6
426,1,Internet,21,RoundTrip,Australia,66,Sun,5.62,10
427,1,Internet,24,RoundTrip,Australia,50,Fri,5.62,4
428,1,Internet,35,RoundTrip,Australia,41,Wed,5.62,13
429,1,Internet,32,RoundTrip,Australia,156,Sun,5.62,1
430,1,Internet,39,RoundTrip,Australia,28,Sat,5.62,16
431,2,Internet,24,RoundTrip,Australia,130,Fri,8.58,11
432,2,Internet,18,RoundTrip,Australia,161,Mon,8.58,14
433,1,Internet,24,RoundTrip,Australia,38,Tue,8.58,2
434,1,Internet,39,RoundTrip,Australia,48,Sun,8.58,5
435,1,Internet,35,RoundTrip,Australia,60,Thu,8.58,16
436,1,Internet,89,RoundTrip,Australia,59,Sun,8.58,7
437,1,Internet,20,RoundTrip,Australia,28,Sat,8.58,16
438,1,Internet,70,RoundTrip,Australia,87,Fri,8.58,11
439,1,Internet,46,RoundTrip,Australia,21,Sun,8.58,5
440,1,Internet,102,RoundTrip,Australia,37,Sun,8.58,4
441,1,Internet,20,RoundTrip,Australia,117,Thu,8.58,9
442,2,Internet,17,RoundTrip,Australia,47,Tue,8.58,12
443,1,Mobile,17,RoundTrip,Australia,18,Wed,8.58,8
444,1,Internet,76,RoundTrip,Australia,120,Tue,8.58,2
445,1,Internet,26,RoundTrip,Australia,42,Fri,8.58,5
446,1,Internet,88,RoundTrip,Australia,34,Fri,8.58,15
447,1,Internet,113,RoundTrip,Australia,101,Tue,8.58,10
448,1,Internet,58,RoundTrip,Australia,55,Sat,8.58,16
449,1,Internet,27,RoundTrip,Australia,118,Sun,8.58,4
450,3,Internet,28,RoundTrip,Australia,223,Wed,8.58,4
451,1,Internet,71,RoundTrip,Australia,73,Fri,8.58,21
452,1,Internet,24,RoundTrip,Australia,17,Wed,8.83,12
453,1,Internet,36,RoundTrip,Australia,262,Tue,8.83,2
454,1,Internet,27,RoundTrip,Australia,79,Thu,8.83,12
455,1,Internet,18,RoundTrip,Australia,64,Tue,8.83,7
456,1,Mobile,184,RoundTrip,Australia,11,Mon,8.83,7
457,2,Internet,20,RoundTrip,Australia,30,Mon,8.83,14
458,1,Internet,31,RoundTrip,Australia,7,Thu,8.83,3
459,1,Internet,82,RoundTrip,Australia,56,Fri,8.83,7
460,5,Internet,34,RoundTrip,Australia,227,Sun,8.83,0
461,2,Internet,17,RoundTrip,Australia,150,Sun,8.83,15
462,1,Internet,24,RoundTrip,Australia,278,Tue,8.83,7
463,1,Internet,96,RoundTrip,Australia,9,Fri,8.83,6
464,1,Internet,22,RoundTrip,Australia,169,Tue,8.83,1
465,2,Internet,42,RoundTrip,Australia,53,Tue,8.83,2
466,2,Internet,28,RoundTrip,Australia,77,Thu,8.83,23
467,2,Internet,27,RoundTrip,Australia,40,Sat,8.83,8
468,1,Mobile,19,RoundTrip,Australia,21,Fri,8.83,7
469,2,Mobile,43,RoundTrip,Australia,263,Sun,8.83,13
470,3,Internet,33,RoundTrip,Australia,104,Tue,8.83,11
471,1,Internet,62,RoundTrip,Australia,28,Wed,8.83,1
472,1,Internet,30,RoundTrip,Australia,47,Sun,8.83,12
473,1,Internet,32,RoundTrip,Australia,64,Thu,8.83,22
474,2,Internet,88,RoundTrip,Australia,173,Mon,8.83,3
475,1,Internet,86,RoundTrip,Australia,49,Mon,8.83,10
476,1,Mobile,21,RoundTrip,Australia,174,Mon,8.83,7
477,1,Internet,21,RoundTrip,Australia,86,Wed,8.83,13
478,1,Internet,76,RoundTrip,Australia,8,Thu,8.83,4
479,1,Internet,28,RoundTrip,Australia,34,Mon,8.83,8
480,2,Mobile,35,RoundTrip,Australia,160,Sun,8.83,11
481,1,Internet,31,RoundTrip,Australia,33,Wed,8.83,3
482,1,Internet,61,RoundTrip,Australia,53,Sun,8.83,2
483,1,Mobile,29,RoundTrip,Australia,28,Wed,8.83,14
484,1,Internet,43,RoundTrip,Australia,3,Tue,8.83,4
485,1,Internet,19,RoundTrip,Australia,67,Thu,8.83,15
486,1,Internet,51,RoundTrip,Australia,51,Sun,8.83,3
487,1,Internet,18,RoundTrip,Australia,18,Fri,8.83,9
488,1,Internet,36,RoundTrip,Australia,65,Thu,8.83,10
489,2,Internet,21,RoundTrip,Australia,218,Fri,8.83,0
490,1,Internet,21,RoundTrip,Australia,67,Sun,8.83,4
491,1,Internet,236,RoundTrip,Australia,108,Wed,8.83,11
492,2,Internet,98,RoundTrip,Australia,62,Sat,8.83,12
493,1,Internet,23,RoundTrip,Australia,55,Fri,8.83,15
494,1,Internet,29,RoundTrip,Australia,11,Sat,8.83,9
495,1,Internet,24,RoundTrip,Australia,113,Tue,8.83,11
496,1,Internet,31,RoundTrip,Australia,58,Sun,8.83,23
497,1,Internet,32,RoundTrip,Australia,46,Mon,8.83,3
498,2,Internet,31,RoundTrip,Australia,187,Wed,8.83,8
499,2,Internet,353,RoundTrip,Australia,45,Sun,8.83,1
500,1,Internet,39,RoundTrip,Australia,180,Fri,8.83,16
501,1,Internet,18,RoundTrip,Australia,54,Mon,8.83,0
502,3,Internet,32,RoundTrip,Australia,192,Sat,8.83,11
503,3,Internet,38,RoundTrip,Australia,154,Wed,8.83,4
504,1,Internet,24,RoundTrip,Australia,32,Sun,8.83,12
505,1,Internet,29,RoundTrip,Australia,71,Tue,8.83,3
506,2,Internet,21,RoundTrip,Australia,238,Tue,8.83,23
507,1,Internet,24,RoundTrip,Australia,52,Mon,8.83,0
508,1,Internet,183,RoundTrip,Australia,34,Tue,8.83,9
509,1,Internet,29,RoundTrip,Australia,90,Fri,8.83,22
510,1,Internet,89,RoundTrip,Australia,12,Tue,8.83,23
511,1,Internet,91,RoundTrip,Australia,79,Sun,8.83,6
512,1,Internet,28,RoundTrip,Australia,104,Sat,8.83,12
513,1,Internet,20,RoundTrip,Australia,17,Sun,8.83,23
514,2,Internet,21,RoundTrip,Australia,407,Tue,8.83,10
515,1,Internet,88,RoundTrip,Australia,45,Mon,8.83,23
516,1,Internet,55,RoundTrip,Australia,97,Tue,8.83,2
517,1,Internet,25,RoundTrip,Australia,96,Thu,8.83,11
518,1,Internet,29,RoundTrip,Australia,237,Sat,8.83,12
519,1,Internet,40,RoundTrip,Australia,111,Sun,8.83,10
520,1,Internet,21,RoundTrip,Australia,120,Wed,8.83,11
521,1,Internet,18,RoundTrip,Australia,24,Tue,8.83,7
522,1,Mobile,24,RoundTrip,Australia,6,Fri,8.83,13
523,1,Internet,32,RoundTrip,Australia,24,Thu,8.83,9
524,2,Internet,24,RoundTrip,Australia,360,Mon,8.83,9
526,1,Internet,17,RoundTrip,Australia,38,Thu,5.62,17
527,1,Internet,18,RoundTrip,Australia,3,Wed,5.62,3
528,2,Internet,17,RoundTrip,Australia,101,Wed,5.62,14
529,4,Internet,34,RoundTrip,Australia,260,Tue,5.62,1
530,1,Internet,116,RoundTrip,Australia,53,Wed,5.62,6
531,2,Internet,46,RoundTrip,Australia,118,Sun,5.62,1
532,1,Internet,58,RoundTrip,Australia,140,Tue,5.62,3
533,2,Internet,26,RoundTrip,Australia,107,Sun,5.62,3
534,1,Internet,87,RoundTrip,Australia,76,Sat,5.62,15
535,1,Internet,160,RoundTrip,Australia,78,Sun,5.62,16
536,4,Internet,19,RoundTrip,Australia,130,Thu,5.62,11
537,1,Internet,200,RoundTrip,Australia,19,Sat,5.62,2
538,1,Internet,18,RoundTrip,Australia,40,Fri,5.62,3
539,1,Internet,30,RoundTrip,Australia,31,Tue,5.62,23
540,1,Internet,38,RoundTrip,Australia,134,Thu,5.62,5
541,1,Internet,17,RoundTrip,Australia,2,Mon,5.62,13
542,1,Internet,33,RoundTrip,Australia,265,Sun,5.62,10
543,2,Internet,92,RoundTrip,Australia,43,Thu,5.62,12
544,3,Internet,25,RoundTrip,Australia,80,Fri,5.62,6
545,1,Internet,47,RoundTrip,Australia,40,Wed,5.62,11
546,1,Internet,20,RoundTrip,Australia,28,Mon,5.62,4
547,1,Internet,46,RoundTrip,Australia,223,Wed,5.62,4
548,1,Internet,21,RoundTrip,Australia,61,Mon,5.62,5
549,3,Internet,37,RoundTrip,Australia,183,Sun,5.62,13
550,3,Internet,19,RoundTrip,Australia,56,Thu,5.62,13
551,1,Internet,43,RoundTrip,Australia,110,Thu,5.62,5
552,1,Internet,18,RoundTrip,Australia,71,Mon,5.62,4
553,1,Internet,35,RoundTrip,Australia,63,Sat,5.62,4
554,3,Internet,30,RoundTrip,Australia,168,Tue,5.62,1
555,1,Internet,93,RoundTrip,Australia,72,Wed,5.62,13
556,2,Internet,21,RoundTrip,Australia,62,Sat,5.62,10
557,2,Internet,47,RoundTrip,Australia,154,Mon,5.62,11
558,1,Internet,18,RoundTrip,Australia,252,Tue,5.62,10
559,2,Internet,28,RoundTrip,Australia,146,Sun,8.58,2
560,1,Internet,25,RoundTrip,Australia,30,Tue,8.58,15
561,1,Mobile,21,RoundTrip,Australia,201,Sat,8.58,9
562,3,Mobile,66,RoundTrip,Australia,126,Fri,8.58,10
563,1,Internet,27,RoundTrip,Australia,32,Fri,8.58,6
564,1,Internet,26,RoundTrip,Australia,62,Mon,8.58,4
565,1,Internet,26,RoundTrip,Australia,35,Sat,8.58,7
566,1,Internet,108,RoundTrip,Australia,5,Wed,8.58,12
567,1,Internet,21,RoundTrip,Australia,170,Thu,8.58,8
568,1,Internet,137,RoundTrip,Australia,1,Mon,8.58,5
569,2,Internet,25,RoundTrip,Australia,55,Mon,8.58,1
570,1,Mobile,23,RoundTrip,Australia,16,Thu,8.58,8
571,3,Mobile,38,RoundTrip,Australia,188,Tue,8.58,12
572,2,Internet,29,RoundTrip,Australia,77,Mon,8.58,11
573,1,Internet,26,RoundTrip,Australia,172,Sun,8.58,10
574,1,Internet,33,RoundTrip,Australia,17,Thu,8.58,15
575,3,Mobile,21,RoundTrip,Australia,201,Sat,8.58,9
576,1,Internet,37,RoundTrip,Australia,204,Wed,8.58,11
577,2,Internet,19,RoundTrip,Australia,332,Fri,8.58,3
578,1,Internet,36,RoundTrip,Australia,128,Tue,8.58,13
579,1,Internet,27,RoundTrip,Australia,89,Sun,8.58,12
580,1,Internet,35,RoundTrip,Australia,248,Thu,8.58,2
581,1,Internet,25,RoundTrip,Australia,154,Tue,8.58,9
582,2,Internet,83,RoundTrip,Australia,288,Sun,8.58,6
583,2,Internet,83,RoundTrip,Australia,87,Thu,8.58,9
584,1,Internet,41,RoundTrip,Australia,247,Mon,8.58,11
585,1,Internet,21,RoundTrip,Australia,50,Fri,8.58,7
586,1,Internet,52,RoundTrip,Australia,141,Sun,8.58,23
587,1,Internet,38,RoundTrip,Australia,64,Sun,8.58,1
588,4,Internet,35,RoundTrip,Australia,203,Wed,8.58,21
589,1,Internet,33,RoundTrip,Australia,54,Mon,8.58,11
590,1,Internet,39,RoundTrip,Australia,4,Wed,8.58,10
591,2,Internet,85,RoundTrip,Australia,74,Sat,8.58,3
592,1,Internet,52,RoundTrip,Australia,49,Thu,8.58,12
593,2,Internet,52,RoundTrip,Australia,38,Mon,8.58,6
594,1,Internet,22,RoundTrip,Australia,87,Mon,8.58,9
595,1,Internet,25,RoundTrip,Australia,116,Sat,8.58,6
596,1,Internet,28,RoundTrip,Australia,207,Mon,8.58,9
597,1,Internet,17,RoundTrip,Australia,383,Sun,8.58,23
598,2,Internet,17,RoundTrip,Australia,113,Sat,8.58,5
599,1,Internet,17,RoundTrip,Australia,60,Sat,8.58,12
600,1,Internet,42,RoundTrip,Australia,1,Mon,8.58,4
601,1,Internet,28,RoundTrip,Australia,73,Thu,8.58,13
602,2,Internet,19,RoundTrip,Australia,301,Fri,8.58,2
603,1,Internet,30,RoundTrip,Australia,111,Mon,8.58,7
604,1,Internet,20,RoundTrip,Australia,58,Mon,8.58,8
605,1,Internet,47,RoundTrip,Australia,74,Sat,8.58,13
606,1,Internet,32,RoundTrip,Australia,27,Tue,8.58,11
607,1,Internet,68,RoundTrip,Australia,2,Thu,8.58,1
608,2,Internet,54,RoundTrip,Australia,294,Sat,8.58,8
609,1,Internet,35,RoundTrip,Australia,58,Fri,8.58,1
610,1,Internet,23,RoundTrip,Australia,109,Mon,8.58,7
611,2,Internet,54,RoundTrip,Australia,135,Tue,8.58,13
612,2,Internet,19,RoundTrip,Australia,131,Sat,8.58,5
613,2,Internet,17,RoundTrip,Australia,22,Wed,8.58,10
614,2,Internet,33,RoundTrip,Australia,366,Mon,8.58,3
615,1,Internet,91,RoundTrip,Australia,8,Thu,8.58,11
616,1,Internet,21,RoundTrip,Australia,56,Thu,8.58,22
617,1,Internet,45,RoundTrip,Australia,214,Sun,8.58,8
618,1,Internet,24,RoundTrip,Australia,21,Wed,8.58,10
619,3,Internet,23,RoundTrip,Australia,47,Sun,8.58,1
620,2,Internet,20,RoundTrip,Australia,119,Fri,8.58,10
621,2,Internet,86,RoundTrip,Australia,100,Tue,8.58,12
622,1,Internet,44,RoundTrip,Australia,153,Fri,8.58,2
623,2,Internet,71,RoundTrip,Australia,53,Mon,8.58,11
624,1,Internet,22,RoundTrip,Australia,49,Tue,8.83,20
625,1,Mobile,21,RoundTrip,Australia,69,Thu,8.83,3
626,1,Internet,20,RoundTrip,Australia,122,Thu,8.83,10
627,1,Internet,29,RoundTrip,Australia,27,Thu,8.83,12
628,1,Internet,18,RoundTrip,Australia,47,Wed,8.83,5
629,1,Internet,81,RoundTrip,Australia,52,Mon,8.83,10
630,2,Internet,22,RoundTrip,Australia,246,Tue,8.83,7
631,2,Internet,17,RoundTrip,Australia,94,Thu,8.83,9
632,2,Internet,17,RoundTrip,Australia,80,Wed,8.83,1
633,1,Mobile,50,RoundTrip,Australia,20,Mon,8.83,7
634,1,Internet,34,RoundTrip,Australia,35,Thu,8.83,8
635,1,Internet,20,RoundTrip,Australia,29,Thu,8.83,1
636,1,Internet,79,RoundTrip,Australia,11,Tue,8.83,23
637,1,Internet,19,RoundTrip,Australia,4,Tue,8.83,6
638,1,Internet,29,RoundTrip,Australia,6,Tue,8.83,10
639,1,Internet,17,RoundTrip,Australia,31,Fri,8.83,5
640,1,Internet,80,RoundTrip,Australia,52,Sat,8.83,2
641,2,Internet,27,RoundTrip,Australia,95,Mon,8.83,17
642,2,Internet,18,RoundTrip,Australia,68,Sun,8.83,8
643,1,Internet,31,RoundTrip,Australia,178,Tue,8.83,11
644,1,Internet,26,RoundTrip,Australia,44,Sun,8.83,9
645,1,Mobile,84,RoundTrip,Australia,11,Thu,8.83,17
646,1,Internet,41,RoundTrip,Australia,71,Tue,8.83,4
647,1,Internet,23,RoundTrip,Australia,68,Thu,8.83,10
648,4,Internet,18,RoundTrip,Australia,241,Sun,8.83,5
649,1,Internet,17,RoundTrip,Australia,47,Wed,8.83,23
650,1,Internet,83,RoundTrip,Australia,61,Fri,8.83,0
651,1,Internet,18,RoundTrip,Australia,264,Sun,8.83,22
652,1,Internet,21,RoundTrip,Australia,22,Fri,8.83,6
653,1,Internet,51,RoundTrip,Australia,5,Mon,8.83,13
654,1,Internet,36,RoundTrip,Australia,2,Mon,8.83,9
655,2,Internet,23,RoundTrip,Australia,57,Thu,8.83,11
656,2,Internet,45,RoundTrip,Australia,28,Mon,8.83,13
657,1,Mobile,24,RoundTrip,Australia,11,Wed,8.83,8
658,1,Internet,31,RoundTrip,Australia,13,Thu,8.83,11
659,1,Internet,17,RoundTrip,Australia,73,Sun,8.83,0
660,2,Internet,28,RoundTrip,Australia,284,Thu,8.83,11
661,1,Internet,17,RoundTrip,Australia,42,Sun,8.83,9
662,2,Internet,18,RoundTrip,Australia,16,Mon,8.83,8
663,3,Internet,49,RoundTrip,Australia,187,Sun,8.83,23
664,1,Internet,31,RoundTrip,Australia,45,Sun,8.83,6
665,1,Internet,38,RoundTrip,Australia,118,Tue,8.83,17
666,2,Internet,18,RoundTrip,Australia,168,Tue,8.83,9
667,3,Internet,22,RoundTrip,Australia,58,Wed,8.83,3
668,1,Internet,92,RoundTrip,Australia,14,Mon,8.83,4
669,1,Internet,20,RoundTrip,Australia,146,Thu,8.83,6
670,1,Mobile,23,RoundTrip,Australia,128,Fri,8.83,2
671,2,Internet,24,RoundTrip,Australia,252,Mon,8.83,7
672,1,Internet,90,RoundTrip,Australia,65,Fri,8.83,15
673,1,Internet,27,RoundTrip,Australia,7,Fri,8.83,1
674,1,Mobile,38,RoundTrip,Australia,29,Tue,8.83,7
675,3,Internet,17,RoundTrip,Australia,136,Fri,8.83,5
676,2,Internet,43,RoundTrip,Australia,11,Wed,8.83,12
677,1,Internet,62,RoundTrip,Australia,71,Wed,8.83,4
678,2,Internet,20,RoundTrip,Australia,250,Sun,8.83,11
679,3,Internet,22,RoundTrip,Australia,61,Sun,8.83,7
680,2,Internet,25,RoundTrip,Australia,134,Thu,8.83,7
681,1,Internet,119,RoundTrip,Australia,17,Sat,8.83,16
682,1,Internet,17,RoundTrip,Australia,140,Sat,8.83,6
683,1,Internet,29,RoundTrip,Australia,22,Sun,8.83,16
684,1,Internet,37,RoundTrip,Australia,28,Mon,8.83,6
685,1,Internet,41,RoundTrip,Australia,70,Wed,8.83,1
686,1,Mobile,19,RoundTrip,Australia,14,Mon,8.83,11
687,2,Internet,18,RoundTrip,Australia,259,Fri,8.83,22
688,1,Mobile,27,RoundTrip,Australia,48,Thu,8.83,4
689,2,Internet,26,RoundTrip,Australia,188,Mon,8.83,6
690,2,Internet,19,RoundTrip,Australia,120,Sun,8.83,4
691,1,Internet,55,RoundTrip,Australia,30,Sat,8.83,0
692,2,Internet,19,RoundTrip,Australia,131,Mon,8.83,4
693,1,Internet,32,RoundTrip,Australia,49,Mon,8.83,6
694,2,Internet,34,RoundTrip,Australia,72,Wed,8.83,9
695,1,Internet,85,RoundTrip,Australia,51,Sun,8.83,10
696,1,Internet,60,RoundTrip,Australia,376,Sun,8.83,22
697,1,Internet,26,RoundTrip,Australia,103,Fri,8.83,5
698,1,Mobile,31,RoundTrip,Australia,16,Fri,8.83,2
699,1,Internet,17,RoundTrip,Australia,24,Sun,8.83,1
700,1,Internet,20,RoundTrip,Australia,49,Wed,8.83,2
701,3,Internet,78,RoundTrip,Australia,5,Thu,8.83,0
702,2,Internet,24,RoundTrip,Australia,79,Mon,8.83,0
703,2,Internet,17,RoundTrip,Australia,94,Sun,8.83,6
704,1,Internet,57,RoundTrip,Australia,71,Tue,8.83,0
705,1,Internet,43,RoundTrip,Australia,96,Fri,8.83,1
706,1,Internet,27,RoundTrip,Australia,20,Thu,8.83,5
707,3,Internet,22,RoundTrip,Australia,68,Fri,8.83,4
708,1,Internet,18,RoundTrip,Australia,71,Tue,8.83,0
709,1,Internet,27,RoundTrip,Australia,115,Sun,8.83,9
710,1,Internet,22,RoundTrip,Australia,24,Sun,8.83,8
711,1,Internet,224,RoundTrip,Australia,74,Sat,8.83,3
712,1,Internet,27,RoundTrip,Australia,160,Thu,8.83,6
713,2,Internet,19,RoundTrip,Australia,46,Thu,8.83,7
714,1,Internet,30,RoundTrip,Australia,18,Wed,8.83,1
715,2,Internet,22,RoundTrip,Australia,201,Mon,8.83,11
716,1,Internet,29,RoundTrip,Australia,152,Fri,8.83,2
717,2,Internet,18,RoundTrip,Australia,197,Sat,8.83,21
718,1,Internet,27,RoundTrip,Australia,28,Wed,8.83,13
719,2,Internet,17,RoundTrip,Australia,124,Fri,8.83,8
720,1,Internet,26,RoundTrip,Australia,13,Mon,8.83,4
721,1,Internet,17,RoundTrip,Australia,2,Mon,8.83,5
722,1,Internet,20,RoundTrip,Australia,61,Wed,8.83,3
723,1,Mobile,29,RoundTrip,Australia,14,Wed,8.83,12
724,1,Internet,18,RoundTrip,Australia,16,Thu,8.83,2
725,1,Internet,32,RoundTrip,Australia,168,Wed,8.83,12
726,1,Internet,40,RoundTrip,Australia,3,Tue,8.83,4
727,1,Internet,90,RoundTrip,Australia,13,Fri,8.83,10
728,1,Internet,108,RoundTrip,Australia,47,Sat,8.83,5
729,1,Internet,27,RoundTrip,Australia,104,Thu,8.83,11
730,1,Internet,19,RoundTrip,Australia,21,Sat,8.83,5
731,1,Internet,31,RoundTrip,Australia,10,Sun,8.83,9
732,2,Mobile,22,RoundTrip,Australia,86,Wed,8.83,19
733,2,Internet,29,RoundTrip,Australia,69,Thu,8.83,8
734,1,Internet,164,RoundTrip,Australia,71,Tue,8.83,6
735,2,Internet,18,RoundTrip,Australia,167,Thu,8.83,12
736,1,Internet,38,RoundTrip,Australia,125,Thu,8.83,12
737,1,Internet,17,RoundTrip,Australia,59,Sun,8.83,10
738,1,Internet,24,RoundTrip,Australia,72,Mon,8.83,10
739,1,Internet,28,RoundTrip,Australia,44,Fri,8.83,0
740,1,Internet,92,RoundTrip,Australia,15,Tue,8.83,5
741,1,Internet,31,RoundTrip,Australia,136,Sun,8.83,12
742,1,Internet,20,RoundTrip,Australia,57,Tue,8.83,1
743,1,Internet,17,RoundTrip,Australia,25,Sat,8.83,2
744,1,Internet,29,RoundTrip,Australia,19,Wed,8.83,2
745,1,Internet,47,RoundTrip,Australia,84,Wed,8.83,4
746,1,Internet,17,RoundTrip,Australia,7,Wed,8.83,11
747,1,Internet,24,RoundTrip,Australia,163,Sat,8.83,14
748,1,Internet,27,RoundTrip,Australia,162,Tue,8.83,22
749,1,Internet,20,RoundTrip,Australia,69,Sat,8.83,4
750,1,Internet,21,RoundTrip,Australia,20,Mon,8.83,4
751,1,Internet,17,RoundTrip,Australia,332,Sun,8.83,2
752,1,Internet,27,RoundTrip,Australia,10,Sat,8.83,4
753,1,Internet,29,RoundTrip,Australia,24,Sun,8.83,1
754,2,Internet,177,RoundTrip,Australia,18,Wed,8.83,10
755,1,Internet,20,RoundTrip,Australia,38,Fri,8.83,21
756,2,Internet,22,RoundTrip,Australia,178,Sun,8.83,10
757,1,Internet,20,RoundTrip,Australia,138,Fri,8.83,3
758,1,Internet,20,RoundTrip,Australia,2,Tue,8.83,6
759,1,Internet,36,RoundTrip,Australia,69,Thu,8.83,1
760,1,Mobile,17,RoundTrip,Australia,14,Wed,8.83,20
761,1,Internet,18,RoundTrip,Australia,235,Fri,8.83,21
762,1,Internet,24,RoundTrip,Australia,2,Mon,8.83,4
763,1,Mobile,34,RoundTrip,Australia,3,Sun,8.83,7
764,2,Internet,20,RoundTrip,Australia,47,Fri,8.83,0
765,1,Internet,34,RoundTrip,Australia,66,Sun,8.83,11
766,1,Internet,92,RoundTrip,Australia,18,Wed,8.83,6
768,1,Internet,88,RoundTrip,Australia,18,Wed,8.83,5
769,1,Internet,31,RoundTrip,Australia,47,Fri,8.83,3
770,1,Internet,20,RoundTrip,Australia,56,Mon,5.62,9
771,2,Internet,22,RoundTrip,Australia,3,Fri,5.62,13
772,1,Internet,90,RoundTrip,Australia,76,Fri,5.62,10
773,2,Internet,18,RoundTrip,Australia,137,Mon,8.58,5
774,1,Internet,68,RoundTrip,Australia,157,Mon,8.58,23
775,2,Internet,17,RoundTrip,Australia,88,Sat,8.58,9
776,1,Internet,20,RoundTrip,Australia,78,Tue,8.58,6
777,2,Internet,30,RoundTrip,Australia,135,Sun,8.58,23
778,1,Internet,58,RoundTrip,Australia,45,Thu,8.15,12
779,1,Internet,78,RoundTrip,Australia,210,Thu,8.83,23
780,1,Internet,20,RoundTrip,Australia,88,Thu,8.83,2
781,1,Internet,361,RoundTrip,Australia,10,Sat,8.83,7
782,1,Internet,21,RoundTrip,Australia,57,Tue,8.83,2
783,2,Internet,101,RoundTrip,Australia,39,Mon,8.83,3
784,1,Internet,29,RoundTrip,Australia,135,Sat,8.83,7
785,1,Mobile,20,RoundTrip,Australia,24,Thu,8.83,12
786,1,Mobile,24,RoundTrip,Australia,267,Wed,8.83,7
787,1,Internet,40,RoundTrip,Australia,15,Mon,8.83,2
788,1,Internet,17,RoundTrip,Australia,4,Thu,8.83,10
789,1,Internet,48,RoundTrip,Australia,121,Sat,8.83,7
790,1,Internet,34,RoundTrip,Australia,14,Tue,8.83,13
791,1,Mobile,17,RoundTrip,Australia,28,Wed,8.83,1
792,1,Internet,21,RoundTrip,Australia,161,Sat,8.83,21
793,2,Internet,24,RoundTrip,Australia,147,Mon,8.83,0
794,1,Internet,85,RoundTrip,Australia,35,Fri,8.83,3
795,1,Internet,18,RoundTrip,Australia,13,Fri,8.83,16
796,1,Internet,84,RoundTrip,Australia,2,Mon,8.83,7
797,2,Mobile,45,RoundTrip,Australia,107,Fri,8.83,11
798,1,Internet,20,RoundTrip,Australia,13,Thu,8.83,8
799,1,Internet,31,RoundTrip,Australia,11,Sat,8.83,10
800,1,Internet,29,RoundTrip,Australia,4,Sat,8.83,1
801,2,Internet,18,RoundTrip,Australia,155,Tue,8.83,6
802,1,Internet,61,RoundTrip,Australia,4,Fri,8.83,2
803,1,Internet,79,RoundTrip,Australia,21,Fri,8.83,10
804,1,Internet,86,RoundTrip,Australia,9,Sun,8.83,2
805,1,Internet,91,RoundTrip,Australia,7,Sun,8.83,9
806,1,Internet,22,RoundTrip,Australia,141,Thu,8.83,3
807,1,Internet,61,RoundTrip,Australia,65,Sat,8.83,23
808,1,Internet,45,RoundTrip,Australia,73,Thu,8.83,9
809,1,Internet,36,RoundTrip,Australia,46,Mon,8.83,14
810,1,Internet,60,RoundTrip,Australia,85,Mon,8.83,9
811,2,Internet,32,OneWay,Australia,7,Tue,8.83,7
812,1,Internet,39,RoundTrip,Australia,21,Wed,8.83,0
813,4,Internet,20,RoundTrip,Australia,296,Mon,8.83,9
814,3,Internet,29,RoundTrip,Australia,82,Wed,8.83,12
815,1,Internet,21,RoundTrip,Australia,44,Tue,8.83,4
816,1,Internet,22,RoundTrip,Australia,37,Thu,8.83,4
817,1,Mobile,49,RoundTrip,Australia,32,Fri,8.83,11
818,1,Internet,22,RoundTrip,Australia,1,Thu,8.83,2
819,1,Internet,91,RoundTrip,Australia,5,Wed,8.83,15
820,1,Internet,23,RoundTrip,Australia,2,Tue,8.83,10
821,2,Internet,26,RoundTrip,Australia,2,Mon,8.83,9
822,2,Internet,19,RoundTrip,Australia,121,Fri,8.83,2
823,1,Internet,207,RoundTrip,Australia,21,Fri,8.83,21
824,2,Internet,22,RoundTrip,Australia,61,Mon,8.83,1
825,1,Internet,24,RoundTrip,Australia,41,Sat,8.83,8
826,1,Internet,17,RoundTrip,Australia,56,Wed,8.83,9
827,1,Internet,18,RoundTrip,Australia,92,Wed,8.83,11
828,1,Internet,21,RoundTrip,Australia,1,Mon,8.83,3
829,3,Internet,31,RoundTrip,Australia,387,Thu,8.83,7
830,2,Internet,21,RoundTrip,Australia,11,Thu,8.83,1
831,1,Internet,23,RoundTrip,Australia,53,Mon,8.83,22
832,1,Internet,68,RoundTrip,Australia,3,Tue,8.83,12
833,1,Internet,23,RoundTrip,Australia,35,Fri,8.83,8
834,1,Internet,67,RoundTrip,Australia,79,Fri,8.83,4
835,3,Internet,18,RoundTrip,Australia,52,Sat,8.83,0
836,1,Internet,25,RoundTrip,Australia,3,Tue,8.83,18
837,2,Internet,20,RoundTrip,Australia,19,Wed,8.83,0
838,2,Internet,42,RoundTrip,Australia,272,Sun,8.83,11
839,1,Internet,20,RoundTrip,Australia,37,Thu,8.83,11
841,1,Internet,189,RoundTrip,Australia,25,Mon,8.83,12
842,1,Internet,92,RoundTrip,Australia,85,Thu,8.83,1
843,1,Internet,18,RoundTrip,Australia,268,Sun,8.83,11
844,2,Internet,18,RoundTrip,Australia,197,Wed,8.83,9
845,2,Mobile,29,RoundTrip,Australia,87,Fri,8.83,12
847,1,Internet,20,RoundTrip,Australia,42,Fri,8.83,12
848,1,Internet,31,RoundTrip,Australia,48,Thu,8.83,12
