,num_passengers,purchase_to_travel,length_of_stay,flight_hour,flight_duration,clusters,cluster
711,1,74,224,3,8.83,0,pink
712,1,160,27,6,8.83,2,dark purple
713,2,46,19,7,8.83,0,pink
714,1,18,30,1,8.83,0,pink
715,2,201,22,11,8.83,2,dark purple
716,1,152,29,2,8.83,2,dark purple
717,2,197,18,21,8.83,2,dark purple
718,1,28,27,13,8.83,0,pink
719,2,124,17,8,8.83,2,dark purple
720,1,13,26,4,8.83,0,pink
721,1,2,17,5,8.83,0,pink
722,1,61,20,3,8.83,0,pink
723,1,14,29,12,8.83,0,pink
724,1,16,18,2,8.83,0,pink
725,1,168,32,12,8.83,2,dark purple
726,1,3,40,4,8.83,0,pink
727,1,13,90,10,8.83,0,pink
728,1,47,108,5,8.83,0,pink
729,1,104,27,11,8.83,2,dark purple
730,1,21,19,5,8.83,0,pink
731,1,10,31,9,8.83,0,pink
732,2,86,22,19,8.83,2,dark purple
733,2,69,29,8,8.83,0,pink
734,1,71,164,6,8.83,0,pink
735,2,167,18,12,8.83,2,dark purple
736,1,125,38,12,8.83,2,dark purple
737,1,59,17,10,8.83,0,pink
738,1,72,24,10,8.83,0,pink
739,1,44,28,0,8.83,0,pink
740,1,15,92,5,8.83,0,pink
741,1,136,31,12,8.83,2,dark purple
742,1,57,20,1,8.83,0,pink
743,1,25,17,2,8.83,0,pink
744,1,19,29,2,8.83,0,pink
745,1,84,47,4,8.83,0,pink
746,1,7,17,11,8.83,0,pink
747,1,163,24,14,8.83,2,dark purple
748,1,162,27,22,8.83,2,dark purple
749,1,69,20,4,8.83,0,pink
750,1,20,21,4,8.83,0,pink
751,1,332,17,2,8.83,1,purple
752,1,10,27,4,8.83,0,pink
753,1,24,29,1,8.83,0,pink
754,2,18,177,10,8.83,0,pink
755,1,38,20,21,8.83,0,pink
756,2,178,22,10,8.83,2,dark purple
757,1,138,20,3,8.83,2,dark purple
758,1,2,20,6,8.83,0,pink
759,1,69,36,1,8.83,0,pink
760,1,14,17,20,8.83,0,pink
761,1,235,18,21,8.83,1,purple
762,1,2,24,4,8.83,0,pink
763,1,3,34,7,8.83,0,pink
764,2,47,20,0,8.83,0,pink
765,1,66,34,11,8.83,0,pink
766,1,18,92,6,8.83,0,pink
767,1,20,21,4,8.83,0,pink
768,1,18,88,5,8.83,0,pink
769,1,47,31,3,8.83,0,pink
770,1,56,20,9,5.62,0,pink
771,2,3,22,13,5.62,0,pink
772,1,76,90,10,5.62,0,pink
773,2,137,18,5,8.58,2,dark purple
774,1,157,68,23,8.58,2,dark purple
775,2,88,17,9,8.58,2,dark purple
776,1,78,20,6,8.58,0,pink
777,2,135,30,23,8.58,2,dark purple
778,1,45,58,12,8.15,0,pink
779,1,210,78,23,8.83,2,dark purple
780,1,88,20,2,8.83,2,dark purple
781,1,10,361,7,8.83,0,pink
782,1,57,21,2,8.83,0,pink
783,2,39,101,3,8.83,0,pink
784,1,135,29,7,8.83,2,dark purple
785,1,24,20,12,8.83,0,pink
786,1,267,24,7,8.83,1,purple
787,1,15,40,2,8.83,0,pink
788,1,4,17,10,8.83,0,pink
789,1,121,48,7,8.83,2,dark purple
790,1,14,34,13,8.83,0,pink
791,1,28,17,1,8.83,0,pink
792,1,161,21,21,8.83,2,dark purple
793,2,147,24,0,8.83,2,dark purple
794,1,35,85,3,8.83,0,pink
795,1,13,18,16,8.83,0,pink
796,1,2,84,7,8.83,0,pink
797,2,107,45,11,8.83,2,dark purple
798,1,13,20,8,8.83,0,pink
799,1,11,31,10,8.83,0,pink
800,1,4,29,1,8.83,0,pink
801,2,155,18,6,8.83,2,dark purple
802,1,4,61,2,8.83,0,pink
803,1,21,79,10,8.83,0,pink
804,1,9,86,2,8.83,0,pink
805,1,7,91,9,8.83,0,pink
806,1,141,22,3,8.83,2,dark purple
807,1,65,61,23,8.83,0,pink
808,1,73,45,9,8.83,0,pink
809,1,46,36,14,8.83,0,pink
810,1,85,60,9,8.83,2,dark purple
811,2,7,32,7,8.83,0,pink
812,1,21,39,0,8.83,0,pink
813,4,296,20,9,8.83,1,purple
814,3,82,29,12,8.83,0,pink
815,1,44,21,4,8.83,0,pink
816,1,37,22,4,8.83,0,pink
817,1,32,49,11,8.83,0,pink
818,1,1,22,2,8.83,0,pink
819,1,5,91,15,8.83,0,pink
820,1,2,23,10,8.83,0,pink
821,2,2,26,9,8.83,0,pink
822,2,121,19,2,8.83,2,dark purple
823,1,21,207,21,8.83,0,pink
824,2,61,22,1,8.83,0,pink
825,1,41,24,8,8.83,0,pink
826,1,56,17,9,8.83,0,pink
827,1,92,18,11,8.83,2,dark purple
828,1,1,21,3,8.83,0,pink
829,3,387,31,7,8.83,1,purple
830,2,11,21,1,8.83,0,pink
831,1,53,23,22,8.83,0,pink
832,1,3,68,12,8.83,0,pink
833,1,35,23,8,8.83,0,pink
834,1,79,67,4,8.83,0,pink
835,3,52,18,0,8.83,0,pink
836,1,3,25,18,8.83,0,pink
837,2,19,20,0,8.83,0,pink
838,2,272,42,11,8.83,1,purple
839,1,37,20,11,8.83,0,pink
840,1,3,68,12,8.83,0,pink
841,1,25,189,12,8.83,0,pink
842,1,85,92,1,8.83,0,pink
843,1,268,18,11,8.83,1,purple
844,2,197,18,9,8.83,2,dark purple
845,2,87,29,12,8.83,2,dark purple
846,1,35,23,8,8.83,0,pink
847,1,42,20,12,8.83,0,pink
848,1,48,31,12,8.83,0,pink
849,1,95,59,1,8.83,2,dark purple
850,2,2,18,0,8.83,0,pink
851,1,85,18,22,8.83,2,dark purple
852,1,80,20,11,8.83,0,pink
853,1,3,68,12,8.83,0,pink
854,2,13,22,10,8.83,0,pink
855,1,12,30,22,8.83,0,pink
856,1,5,19,6,5.62,0,pink
857,1,13,45,0,5.62,0,pink
858,1,91,24,0,5.62,2,dark purple
859,1,25,19,14,5.62,0,pink
860,2,10,21,6,5.62,0,pink
861,1,119,45,16,5.62,2,dark purple
862,1,0,26,2,5.62,0,pink
863,1,220,23,23,5.62,1,purple
864,1,4,89,5,5.62,0,pink
865,1,28,86,15,5.62,0,pink
866,1,101,21,5,5.62,2,dark purple
867,1,43,89,7,5.62,0,pink
868,1,13,17,5,5.62,0,pink
869,1,1,18,15,5.62,0,pink
870,1,257,29,12,8.58,1,purple
871,1,10,20,6,8.58,0,pink
872,1,57,26,0,8.58,0,pink
873,1,12,1,11,8.58,0,pink
874,2,59,22,11,8.58,0,pink
875,2,72,22,23,8.58,0,pink
876,1,3,54,13,8.58,0,pink
877,1,98,30,10,8.58,2,dark purple
878,1,66,34,13,8.58,0,pink
879,2,127,36,15,8.58,2,dark purple
880,1,11,26,1,8.58,0,pink
881,2,359,29,10,8.58,1,purple
882,2,191,22,23,8.58,2,dark purple
883,1,7,34,11,8.58,0,pink
884,1,41,28,10,8.58,0,pink
885,1,204,21,0,8.58,2,dark purple
886,1,155,33,0,8.58,2,dark purple
887,1,18,31,11,8.58,0,pink
888,1,3,18,4,8.58,0,pink
889,1,348,91,6,8.58,1,purple
890,1,211,38,12,8.58,2,dark purple
891,1,13,19,23,8.58,0,pink
892,2,84,26,11,8.58,2,dark purple
893,1,13,31,5,8.58,0,pink
894,1,291,29,14,8.58,1,purple
895,1,332,31,8,8.58,1,purple
896,7,46,18,1,8.58,0,pink
897,1,14,31,3,8.58,0,pink
898,1,29,33,14,8.58,0,pink
899,1,59,69,8,8.58,0,pink
900,1,12,21,11,8.58,0,pink
901,1,79,88,23,8.58,0,pink
902,2,261,66,7,8.58,1,purple
903,1,26,23,13,8.58,0,pink
904,1,70,22,8,8.58,0,pink
905,1,11,31,9,8.58,0,pink
906,1,5,64,22,8.58,0,pink
907,1,7,34,11,8.58,0,pink
908,1,19,30,21,8.58,0,pink
909,1,14,17,11,8.58,0,pink
910,1,16,19,10,8.58,0,pink
911,1,113,48,12,8.58,2,dark purple
912,1,11,1,12,8.58,0,pink
913,1,27,61,0,8.58,0,pink
914,1,27,28,11,8.58,0,pink
915,1,2,1,6,8.58,0,pink
916,1,18,21,5,8.58,0,pink
917,1,18,73,7,8.58,0,pink
918,1,202,31,12,8.58,2,dark purple
919,1,155,28,14,8.58,2,dark purple
920,1,53,31,11,8.58,0,pink
921,1,1,28,11,8.58,0,pink
922,1,19,17,3,8.58,0,pink
923,1,77,26,9,8.83,0,pink
924,1,19,32,6,8.83,0,pink
925,1,5,31,6,8.83,0,pink
926,1,59,73,12,8.83,0,pink
927,1,40,34,12,5.62,0,pink
928,1,20,17,14,5.62,0,pink
929,2,89,35,13,5.62,2,dark purple
930,1,18,54,12,5.62,0,pink
931,2,19,30,2,8.58,0,pink
932,1,45,47,23,8.58,0,pink
933,1,109,30,3,8.58,2,dark purple
934,1,280,18,4,8.67,1,purple
935,1,183,19,22,7.0,2,dark purple
936,2,34,28,6,8.83,0,pink
937,1,60,28,10,8.83,0,pink
938,1,95,31,4,8.83,2,dark purple
939,1,7,89,1,8.83,0,pink
940,2,153,19,11,8.83,2,dark purple
941,1,82,17,12,8.83,0,pink
942,3,300,27,3,8.83,1,purple
943,1,248,28,4,8.83,1,purple
944,1,17,17,1,8.83,0,pink
945,2,64,21,23,8.83,0,pink
946,1,70,19,10,8.83,0,pink
947,2,130,18,11,8.83,2,dark purple
948,1,1,17,23,8.83,0,pink
949,1,2,77,7,8.83,0,pink
950,2,151,28,23,8.83,2,dark purple
951,1,134,24,4,8.83,2,dark purple
952,3,114,22,3,8.83,2,dark purple
953,2,247,33,12,8.83,1,purple
954,1,42,22,11,8.83,0,pink
955,2,221,32,8,8.83,1,purple
956,2,39,32,12,8.83,0,pink
957,1,11,86,2,8.83,0,pink
958,1,49,20,3,8.83,0,pink
959,2,104,34,3,8.83,2,dark purple
960,1,5,119,21,8.83,0,pink
961,2,160,17,9,8.83,2,dark purple
962,1,23,18,8,8.83,0,pink
963,1,124,30,14,8.83,2,dark purple
964,1,14,37,13,8.83,0,pink
965,2,151,28,23,8.83,2,dark purple
966,3,6,22,8,8.83,0,pink
967,2,99,21,6,8.83,2,dark purple
968,1,52,24,11,8.83,0,pink
969,2,47,59,13,8.83,0,pink
970,2,93,22,9,8.83,2,dark purple
971,6,353,22,19,8.83,1,purple
972,1,53,352,12,8.83,0,pink
973,2,219,17,0,8.83,1,purple
974,4,9,35,1,8.83,0,pink
975,1,9,22,13,8.83,0,pink
976,1,42,34,6,8.83,0,pink
977,1,124,29,6,8.83,2,dark purple
978,2,126,18,9,8.83,2,dark purple
979,1,35,28,8,8.83,0,pink
980,1,23,83,5,8.83,0,pink
981,1,168,20,16,8.83,2,dark purple
982,1,29,21,8,8.83,0,pink
983,1,131,22,3,8.83,2,dark purple
984,1,18,21,10,8.83,0,pink
985,2,17,18,10,8.83,0,pink
986,1,424,23,2,8.83,1,purple
987,1,73,53,11,8.83,0,pink
988,1,14,56,0,8.83,0,pink
989,1,17,18,20,8.83,0,pink
990,2,58,37,0,8.83,0,pink
991,2,74,18,5,8.83,0,pink
992,2,52,22,9,8.83,0,pink
993,1,43,23,6,8.83,0,pink
994,1,5,20,8,8.83,0,pink
995,1,129,31,12,8.83,2,dark purple
996,1,80,24,13,8.83,0,pink
997,1,5,31,9,8.83,0,pink
998,1,60,23,22,8.83,0,pink
999,1,5,29,9,8.83,0,pink
1000,1,6,30,5,8.83,0,pink
1001,2,14,25,1,8.83,0,pink
1002,1,24,25,10,8.83,0,pink
1003,1,135,17,5,8.83,2,dark purple
1004,1,9,31,8,8.83,0,pink
1005,1,73,35,5,8.83,0,pink
1006,1,97,17,10,8.83,2,dark purple
1007,1,16,81,12,8.83,0,pink
1008,3,77,17,5,8.83,0,pink
1009,1,19,18,9,8.83,0,pink
1010,1,45,37,11,8.83,0,pink
1011,3,65,20,7,8.83,0,pink
1012,1,211,23,21,8.83,2,dark purple
1013,1,4,103,8,8.83,0,pink
1014,1,30,21,10,8.83,0,pink
1015,1,102,36,11,8.83,2,dark purple
1016,2,151,28,23,8.83,2,dark purple
1017,2,185,28,0,8.83,2,dark purple
1018,1,135,17,5,8.83,2,dark purple
1019,2,40,17,12,8.83,0,pink
1020,2,214,56,8,8.83,2,dark purple
1021,2,227,24,9,8.83,1,purple
1022,1,17,20,7,8.83,0,pink
1023,1,8,30,5,8.83,0,pink
1024,2,168,48,23,8.83,2,dark purple
1025,1,9,39,10,8.83,0,pink
1026,2,275,18,1,8.83,1,purple
1027,2,43,22,7,8.83,0,pink
1028,1,107,30,10,8.83,2,dark purple
1029,1,5,41,3,8.83,0,pink
1030,1,0,22,7,8.83,0,pink
1031,2,147,19,7,8.83,2,dark purple
1032,1,221,22,7,8.83,1,purple
1033,2,72,22,6,8.83,0,pink
1034,2,200,17,1,8.83,2,dark purple
1035,2,80,19,9,8.83,0,pink
1036,1,77,17,0,8.83,0,pink
1037,1,48,18,9,8.83,0,pink
1038,2,352,23,11,8.83,1,purple
1039,2,150,22,12,8.83,2,dark purple
1040,4,299,32,10,8.83,1,purple
1041,2,149,22,10,8.83,2,dark purple
1042,1,141,19,0,8.83,2,dark purple
1043,1,129,21,11,8.83,2,dark purple
1044,2,21,30,9,8.83,0,pink
1045,1,70,21,14,8.83,0,pink
1046,2,34,18,23,8.83,0,pink
1047,2,46,18,8,8.83,0,pink
1048,2,34,19,11,8.83,0,pink
1049,1,18,24,12,8.83,0,pink
1050,2,40,31,8,8.83,0,pink
1051,1,28,19,4,8.83,0,pink
1052,2,67,17,9,8.83,0,pink
1053,1,57,27,9,8.83,0,pink
1054,4,35,22,9,8.83,0,pink
1055,1,130,24,0,8.83,2,dark purple
1056,1,125,19,9,8.83,2,dark purple
1057,1,49,18,6,8.83,0,pink
1058,1,22,23,8,8.83,0,pink
1059,1,27,23,8,8.83,0,pink
1060,2,53,22,6,8.83,0,pink
1061,2,83,22,8,8.83,0,pink
1062,2,185,28,0,8.83,2,dark purple
1063,1,6,63,8,8.83,0,pink
1064,1,8,20,11,8.83,0,pink
1065,1,43,56,12,8.83,0,pink
1066,1,7,62,0,8.83,0,pink
1067,1,62,21,22,8.83,0,pink
1068,2,214,19,11,8.83,2,dark purple
1069,2,82,22,9,8.83,0,pink
1070,1,70,22,2,8.83,0,pink
1071,2,151,28,23,8.83,2,dark purple
1072,1,115,31,0,8.83,2,dark purple
1073,1,164,90,10,8.83,2,dark purple
1074,1,45,28,23,8.83,0,pink
1075,3,71,17,11,8.83,0,pink
1076,2,140,47,1,8.83,2,dark purple
1077,2,22,25,10,8.83,0,pink
1078,1,28,17,1,8.83,0,pink
1079,2,66,24,5,8.83,0,pink
1080,2,180,30,10,8.83,2,dark purple
1081,3,134,31,4,8.83,2,dark purple
1082,1,45,21,10,8.83,0,pink
1083,1,57,30,2,8.83,0,pink
1084,2,105,17,10,8.83,2,dark purple
1085,1,62,19,9,8.83,0,pink
1086,2,94,23,3,8.83,2,dark purple
1087,2,276,23,6,8.83,1,purple
1088,1,27,17,3,8.83,0,pink
1089,2,160,30,5,8.83,2,dark purple
1090,2,57,17,7,8.83,0,pink
1091,2,205,79,9,8.83,2,dark purple
1092,1,96,29,4,8.83,2,dark purple
1093,1,170,19,1,8.83,2,dark purple
1094,2,207,38,1,8.83,2,dark purple
1095,1,73,43,7,8.83,0,pink
1096,2,57,17,3,8.83,0,pink
1097,1,61,22,11,8.83,0,pink
1098,2,208,22,10,8.83,2,dark purple
1099,1,8,22,10,8.83,0,pink
1100,3,133,23,3,8.83,2,dark purple
1101,1,63,17,12,8.83,0,pink
1102,2,64,17,9,8.83,0,pink
1103,1,37,23,4,8.83,0,pink
1104,7,355,19,16,8.83,1,purple
1105,1,92,21,12,8.83,2,dark purple
1106,2,91,23,3,8.83,2,dark purple
1107,2,147,20,4,8.83,2,dark purple
1108,1,70,18,11,8.83,0,pink
1109,2,150,46,12,8.83,2,dark purple
1110,1,44,31,4,8.83,0,pink
1111,1,41,27,12,8.83,0,pink
1112,1,120,23,2,8.83,2,dark purple
1113,2,22,31,9,8.83,0,pink
1114,2,316,20,11,8.83,1,purple
1115,2,184,19,3,8.83,2,dark purple
1116,1,249,43,0,8.83,1,purple
1117,2,13,19,0,8.83,0,pink
1118,2,82,22,0,8.83,0,pink
1119,1,71,17,6,8.83,0,pink
1120,1,182,19,2,8.83,2,dark purple
1121,1,222,20,9,8.83,1,purple
1122,1,91,17,2,8.83,2,dark purple
1123,1,27,17,1,8.83,0,pink
1124,2,61,23,0,8.83,0,pink
1125,1,85,36,4,8.83,2,dark purple
1126,1,81,28,11,8.83,0,pink
1127,1,135,21,7,8.83,2,dark purple
1128,2,180,18,1,8.83,2,dark purple
1129,2,137,29,10,8.83,2,dark purple
1130,2,126,17,11,8.83,2,dark purple
1131,1,26,24,5,8.83,0,pink
1132,1,67,256,6,8.83,0,pink
1133,1,113,32,23,8.83,2,dark purple
1134,1,53,23,7,8.83,0,pink
1135,2,99,22,2,8.83,2,dark purple
1136,2,54,20,2,8.83,0,pink
1137,2,176,17,9,8.83,2,dark purple
1138,1,143,24,11,8.83,2,dark purple
1139,1,51,22,9,8.83,0,pink
1140,1,52,18,11,8.83,0,pink
1141,2,263,126,9,8.83,1,purple
1142,2,58,33,10,8.83,0,pink
1143,1,0,89,2,8.83,0,pink
1144,5,219,17,10,8.83,1,purple
1145,1,238,20,13,8.83,1,purple
1146,2,20,29,11,8.83,0,pink
1147,2,137,35,23,8.83,2,dark purple
1148,1,35,17,17,8.83,0,pink
1149,1,35,17,17,8.83,0,pink
1150,2,86,20,22,8.83,2,dark purple
1151,1,82,28,6,8.83,0,pink
1152,1,128,17,4,8.83,2,dark purple
1153,2,16,17,23,8.83,0,pink
1154,1,8,38,8,8.83,0,pink
1155,1,38,17,1,8.83,0,pink
1156,1,43,34,10,8.83,0,pink
1157,1,0,31,13,8.83,0,pink
1158,2,271,22,4,8.83,1,purple
1159,1,28,18,9,8.83,0,pink
1160,1,113,17,10,8.83,2,dark purple
1161,4,0,30,5,8.83,0,pink
1162,1,38,25,22,8.83,0,pink
1163,1,129,23,6,8.83,2,dark purple
1164,2,19,28,2,8.83,0,pink
1165,1,68,23,10,8.83,0,pink
1166,1,88,21,11,8.83,2,dark purple
1167,1,54,50,5,8.83,0,pink
1168,1,67,23,2,8.83,0,pink
1169,1,44,20,10,8.83,0,pink
1170,1,32,19,22,8.83,0,pink
1171,1,72,25,11,8.83,0,pink
1172,2,46,20,10,8.83,0,pink
1173,2,136,20,5,8.83,2,dark purple
1174,1,95,28,10,8.83,2,dark purple
1175,1,87,17,11,8.83,2,dark purple
1176,2,122,22,22,8.83,2,dark purple
1177,1,38,28,3,8.83,0,pink
1178,1,19,34,5,8.83,0,pink
1179,4,122,35,7,8.83,2,dark purple
1180,1,112,19,12,8.83,2,dark purple
1181,2,227,20,10,8.83,1,purple
1182,1,28,22,4,8.83,0,pink
1183,1,41,31,11,8.83,0,pink
1184,1,82,23,12,8.83,0,pink
1185,3,306,27,0,8.83,1,purple
1186,1,29,20,10,8.83,0,pink
1187,1,67,38,10,8.83,0,pink
1188,1,59,32,7,8.83,0,pink
1189,2,201,30,10,8.83,2,dark purple
1190,2,97,22,7,8.83,2,dark purple
1191,1,36,37,7,8.83,0,pink
1192,2,5,85,2,8.83,0,pink
1193,6,247,18,10,8.83,1,purple
1194,1,30,24,3,8.83,0,pink
1195,2,62,34,4,8.83,0,pink
1196,1,80,31,8,8.83,0,pink
1197,3,178,33,12,8.83,2,dark purple
1198,2,151,28,23,8.83,2,dark purple
1199,1,125,17,4,8.83,2,dark purple
1200,1,88,23,5,8.83,2,dark purple
1201,2,85,21,8,8.83,2,dark purple
1202,2,127,19,22,8.83,2,dark purple
1203,2,89,26,1,8.83,2,dark purple
1204,1,113,17,10,8.83,2,dark purple
1205,1,24,33,10,8.83,0,pink
1206,1,186,20,12,8.83,2,dark purple
1207,1,41,108,5,8.83,0,pink
1208,2,207,19,12,8.83,2,dark purple
1209,4,31,40,12,8.83,0,pink
1210,1,36,28,10,8.83,0,pink
1211,2,36,18,11,8.83,0,pink
1212,2,59,19,6,8.83,0,pink
1213,1,114,21,8,8.83,2,dark purple
1214,2,44,72,4,8.83,0,pink
1215,4,291,19,23,8.83,1,purple
1216,1,65,80,13,8.83,0,pink
1217,2,162,33,10,8.83,2,dark purple
1218,1,7,25,8,8.83,0,pink
1219,1,70,30,0,8.83,0,pink
1220,1,116,21,12,8.83,2,dark purple
1221,2,50,30,6,8.83,0,pink
1222,1,41,21,21,8.83,0,pink
1223,1,170,36,9,8.83,2,dark purple
1224,1,265,25,7,8.83,1,purple
1225,2,48,20,5,8.83,0,pink
1226,2,84,21,8,8.83,2,dark purple
1227,1,38,29,7,8.83,0,pink
1228,2,113,22,9,8.83,2,dark purple
1229,1,8,27,11,8.83,0,pink
1230,1,97,17,7,8.83,2,dark purple
1231,5,57,21,1,8.83,0,pink
1232,1,62,21,4,8.83,0,pink
1233,2,32,22,12,8.83,0,pink
1234,2,83,21,2,8.83,0,pink
1235,1,34,31,6,8.83,0,pink
1236,1,4,365,6,8.83,0,pink
1237,2,246,28,6,8.83,1,purple
1238,1,48,17,2,8.83,0,pink
1239,5,328,29,21,8.83,1,purple
1240,2,29,21,5,8.83,0,pink
1241,1,46,18,3,8.83,0,pink
1242,2,141,23,1,8.83,2,dark purple
1243,1,3,168,1,8.83,0,pink
1244,1,27,17,3,8.83,0,pink
1245,2,66,18,5,8.83,0,pink
1246,2,154,19,11,8.83,2,dark purple
1247,2,21,21,10,8.83,0,pink
1248,1,23,18,11,8.83,0,pink
1249,1,215,20,3,8.83,1,purple
1250,1,5,90,10,8.83,0,pink
1251,2,56,137,8,8.83,0,pink
1252,1,3,28,16,8.83,0,pink
1253,2,122,184,12,8.83,2,dark purple
1254,2,63,17,7,8.83,0,pink
1255,2,129,18,9,8.83,2,dark purple
1256,1,175,21,11,8.83,2,dark purple
1257,1,3,23,12,8.83,0,pink
1258,2,15,32,4,8.83,0,pink
1259,1,48,26,10,8.83,0,pink
1260,1,49,37,4,8.83,0,pink
1261,2,47,29,16,8.83,0,pink
1262,1,46,25,3,8.83,0,pink
1263,2,69,19,22,8.83,0,pink
1264,1,296,17,2,8.83,1,purple
1265,2,171,22,6,8.83,2,dark purple
1266,2,109,29,12,8.83,2,dark purple
1267,1,31,26,4,8.83,0,pink
1268,2,118,20,10,8.83,2,dark purple
1269,2,71,18,11,8.83,0,pink
1270,1,12,23,8,8.83,0,pink
1271,2,114,22,6,8.83,2,dark purple
1272,1,92,26,1,8.83,2,dark purple
1273,2,255,18,12,8.83,1,purple
1274,1,14,21,12,8.83,0,pink
1275,1,49,20,3,8.83,0,pink
1276,2,151,28,23,8.83,2,dark purple
1277,1,138,27,5,8.83,2,dark purple
1278,1,12,29,3,8.83,0,pink
1279,1,120,23,3,8.83,2,dark purple
1280,1,13,38,7,8.83,0,pink
1281,1,72,21,4,8.83,0,pink
1282,1,107,26,0,8.83,2,dark purple
1283,1,9,335,8,8.83,0,pink
1284,1,14,87,15,8.83,0,pink
1285,2,177,23,10,8.83,2,dark purple
1286,1,8,349,11,8.83,0,pink
1287,2,130,31,22,8.83,2,dark purple
1288,2,80,31,8,8.83,0,pink
1289,4,118,17,5,8.83,2,dark purple
1290,1,89,21,0,8.83,2,dark purple
1291,1,62,19,9,8.83,0,pink
1292,1,18,24,23,8.83,0,pink
1293,2,52,20,8,8.83,0,pink
1294,1,116,30,3,8.83,2,dark purple
1295,1,46,31,12,8.83,0,pink
1296,1,11,36,4,8.83,0,pink
1297,1,27,17,7,8.83,0,pink
1298,2,41,355,11,8.83,0,pink
1299,1,214,17,8,8.83,2,dark purple
1300,2,69,18,20,8.83,0,pink
1301,1,113,23,4,8.83,2,dark purple
1302,1,114,27,11,8.83,2,dark purple
1303,2,62,22,1,8.83,0,pink
1304,1,207,41,5,8.83,2,dark purple
1305,1,78,30,6,8.83,0,pink
1306,4,92,36,1,8.83,2,dark purple
1307,1,234,36,0,8.83,1,purple
1308,1,71,44,23,8.83,0,pink
1309,2,396,35,11,8.83,1,purple
1310,1,187,18,5,8.83,2,dark purple
1311,1,18,22,11,8.83,0,pink
1312,2,222,32,7,8.83,1,purple
1313,1,107,25,9,8.83,2,dark purple
1314,2,112,22,12,8.83,2,dark purple
1315,2,177,19,9,8.83,2,dark purple
1316,1,20,19,21,8.83,0,pink
1317,1,25,20,8,8.83,0,pink
1318,1,20,17,12,8.83,0,pink
1319,1,98,28,0,8.83,2,dark purple
1320,1,137,21,5,8.83,2,dark purple
1321,1,83,28,11,8.83,0,pink
1322,2,28,19,4,8.83,0,pink
1323,1,54,107,5,8.83,0,pink
1324,2,22,22,1,8.83,0,pink
1325,1,93,55,1,8.83,2,dark purple
1326,1,403,29,1,8.83,1,purple
1327,1,2,25,16,8.83,0,pink
1328,3,188,32,2,8.83,2,dark purple
1329,2,29,31,6,8.83,0,pink
1330,1,39,35,13,8.83,0,pink
1331,1,43,18,8,8.83,0,pink
1332,1,92,20,0,7.42,2,dark purple
1333,1,27,18,7,8.83,0,pink
1334,1,35,28,11,8.83,0,pink
1335,1,62,17,11,8.83,0,pink
1336,1,13,19,5,8.83,0,pink
1337,3,191,30,12,8.83,2,dark purple
1338,1,77,19,21,8.83,0,pink
1339,1,107,17,7,8.83,2,dark purple
1340,2,352,18,3,8.83,1,purple
1341,2,157,20,7,8.83,2,dark purple
1342,1,173,120,0,8.83,2,dark purple
1343,3,65,19,0,8.83,0,pink
1344,2,127,45,7,8.83,2,dark purple
1345,2,102,18,23,8.83,2,dark purple
1346,2,26,22,4,8.83,0,pink
1347,3,186,21,23,8.83,2,dark purple
1348,1,145,25,2,8.83,2,dark purple
1349,3,322,20,6,8.83,1,purple
1350,1,34,17,8,8.83,0,pink
1351,2,193,21,22,8.83,2,dark purple
1352,1,82,22,11,8.83,0,pink
1353,2,138,17,23,8.83,2,dark purple
1354,2,215,23,9,8.83,1,purple
1355,2,163,29,0,8.83,2,dark purple
1356,1,86,46,12,8.83,2,dark purple
1357,5,277,20,8,8.83,1,purple
1358,1,88,27,3,8.83,2,dark purple
1359,1,194,25,6,8.83,2,dark purple
1360,1,146,28,0,8.83,2,dark purple
1361,1,24,29,2,8.83,0,pink
1362,2,130,23,23,8.83,2,dark purple
1363,2,61,35,23,8.83,0,pink
1364,4,383,23,8,8.83,1,purple
1365,1,25,61,12,8.83,0,pink
1366,1,103,70,6,8.83,2,dark purple
1367,2,79,23,2,8.83,0,pink
1368,2,6,19,1,8.83,0,pink
1369,1,91,25,7,8.83,2,dark purple
1370,1,377,18,0,8.83,1,purple
1371,4,131,60,2,8.83,2,dark purple
1372,1,44,28,20,8.83,0,pink
1373,2,131,20,5,8.83,2,dark purple
1374,1,132,23,12,8.83,2,dark purple
1375,1,8,51,18,8.83,0,pink
1376,1,108,37,6,8.83,2,dark purple
1377,4,239,38,14,8.83,1,purple
1378,1,301,22,4,8.83,1,purple
1379,2,108,22,21,8.83,2,dark purple
1380,4,128,21,1,8.83,2,dark purple
1381,1,14,24,11,8.83,0,pink
1382,1,112,19,11,8.83,2,dark purple
1383,1,37,55,3,8.83,0,pink
1384,1,79,17,10,8.83,0,pink
1385,1,14,23,9,8.83,0,pink
1386,2,200,24,10,8.83,2,dark purple
1387,2,110,17,12,8.83,2,dark purple
1388,1,83,20,10,8.83,0,pink
1389,1,36,57,10,8.83,0,pink
1390,1,331,22,4,8.83,1,purple
1391,2,227,25,8,8.83,1,purple
1392,1,105,23,10,8.83,2,dark purple
1393,1,255,18,21,8.83,1,purple
1394,2,70,18,7,8.83,0,pink
1395,1,76,18,5,8.83,0,pink
1396,2,110,18,10,8.83,2,dark purple
1397,1,76,26,21,8.83,0,pink
1398,2,30,21,23,8.83,0,pink
1399,1,45,19,9,8.83,0,pink
1400,1,147,19,8,8.83,2,dark purple
